system:index,CO2 emissions (non-biogenic),Industry Type (sectors),Industry Type (subparts),LST_2020_10km,LST_2020_1km,LST_2020_5km,LST_2021_10km,LST_2021_1km,LST_2021_5km,LST_2022_10km,LST_2022_1km,LST_2022_5km,LST_2023_10km,LST_2023_1km,LST_2023_5km,LST_2024_10km,LST_2024_1km,LST_2024_5km,Latitude,Longitude,Methane (CH4) emissions,Nitrous Oxide (N2O) emissions,Stationary Combustion,Total reported direct emissions,.geo
4132,44295.1,Chemicals,C,26.945105909528706,25.575275330396508,26.50225931800735,24.979152615152945,23.886266519823817,24.835644083264544,27.152235510394767,25.309497980910454,26.89024050091987,28.455007123512885,26.540697503671105,28.223424181188726,27.228889794295306,26.000319383259935,26.89833621601266,30.513003,-91.188174,20.75,24.734,44340.584,44340.584,"{""type"":""Point"",""coordinates"":[-91.188174,30.513003]}"
4133,88120.7,Power Plants,"C,D",17.71284662276103,19.057113372914934,18.41109756028372,21.72527320315632,22.450771840542867,22.19756743262414,19.67773687480323,20.79707096409389,20.297379279432654,15.640849720149017,14.957709923664167,14.566888680851088,19.351387810361913,20.81219677692963,20.285355576089184,47.5444,-95.1297,40.75,48.574,1.1,88210.024,"{""type"":""Point"",""coordinates"":[-95.1297,47.5444]}"
4134,7440.6,Pulp and Paper,C,27.452901975915342,28.49410589410592,28.15400629818011,25.37902952997544,26.1146233766234,25.99352691462027,29.67014589468475,30.681406926406975,30.06542126281492,29.579294289407216,30.744916749916783,30.034461383083016,27.4072743412355,28.582613053613084,28.21892473121335,38.05416,-97.88538,3.5,4.172,7448.272,7448.272,"{""type"":""Point"",""coordinates"":[-97.88538000000001,38.05416000000001]}"
4135,28255.2,"Pulp and Paper,Waste","C,II,TT",23.946105563243307,24.915400421496347,24.20160448589832,25.587870582890314,25.658112047769603,25.567055574061786,24.929653010618,25.377226729891138,25.024145962215695,25.350016997353844,26.15808394801548,25.710277211026014,23.98298989210619,24.619357218124364,23.92124805685102,34.387,-80.0663,8694,2966.888,31730.588,39916.088,"{""type"":""Point"",""coordinates"":[-80.0663,34.38699999999999]}"
4136,26432.6,Pulp and Paper,C,22.74533114938854,24.175499170812635,23.142244651621898,24.254540816428623,25.603446102819255,24.398461841122515,23.46402773943373,24.4370752902156,23.686789105847236,23.11721711079102,24.322444444444468,23.294474765258236,22.502156637191792,23.869661691542316,22.64108494718312,37.49572,-77.43354,12.5,14.9,26460,26460,"{""type"":""Point"",""coordinates"":[-77.43354,37.49572]}"
4137,1060340.5,Power Plants,"C,D",26.686929330271937,25.57205852674069,25.60893735032139,26.121224268741134,24.83760040363271,24.930076595863877,28.821699673815708,27.8319878910192,27.559790517521122,28.01942289712521,27.058983518331683,26.680906229720975,27.044333604952453,27.08058694920958,26.00053932781746,36.4537,-97.0527,3038.75,5281.156,8636.71,1068660.406,"{""type"":""Point"",""coordinates"":[-97.0527,36.4537]}"
4138,42301.9,Other,C,28.678550687219115,29.6229080354415,29.13456712732222,30.24577288922456,30.877977085242918,30.653413428769777,29.4761086237923,30.38652612282313,29.923673753942488,30.464369251417462,31.270227619920597,30.901275021615007,28.04355560859757,28.003494304046118,28.142463794702135,43.606826,-116.491937,20,23.84,42345.74,42345.74,"{""type"":""Point"",""coordinates"":[-116.49193700000001,43.606826]}"
4139,125615.7,"Other,Suppliers of CO2","C,PP",24.053398289818993,25.281658812441123,24.48157985035913,23.551320168001304,24.481545711592855,23.967512572096375,24.6182665830025,25.799896324222452,25.18430586446515,25.10571871071938,26.164003635384443,25.700350453356616,24.86580896193622,26.140694313540713,25.44524288999351,41.6552,-86.2962,59.25,70.626,125745.576,125745.576,"{""type"":""Point"",""coordinates"":[-86.2962,41.6552]}"
4140,8355.6,Petroleum and Natural Gas Systems,"C,W-OFFSH",,,,,,,,,,,,,,,,28.61794331,-92.0698127,26030.75,5.066,8344.866,34391.416,"{""type"":""Point"",""coordinates"":[-92.0698127,28.61794331]}"
4141,16139.2,Petroleum and Natural Gas Systems,"C,W-OFFSH",,,,,,,,,,,,,,,,29.4412,-92.0615,12781.75,10.43,15934.438,28931.38,"{""type"":""Point"",""coordinates"":[-92.06150000000001,29.441200000000006]}"
4142,12864.5,Petroleum and Natural Gas Systems,"C,W-OFFSH",,,,,,,,,,,,,,,,28.365699,-90.145899,27955,6.854,12859.404,40826.354,"{""type"":""Point"",""coordinates"":[-90.145899,28.365699]}"
4143,6718.1,Petroleum and Natural Gas Systems,"C,W-OFFSH",,,,,,,,,,,,,,,,28.12003,-90.53239,5756.25,4.172,6723.822,12478.522,"{""type"":""Point"",""coordinates"":[-90.53239,28.12003]}"
4144,10158,Petroleum and Natural Gas Systems,"C,W-OFFSH",,,,,,,,,,,,,,,,28.8673,-90.4906,11207.5,6.258,10164.658,21371.758,"{""type"":""Point"",""coordinates"":[-90.4906,28.867300000000004]}"
4145,42077.6,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","C,NN-FRAC,W-PROC",21.395695059752683,21.20608737864081,21.302790383239028,20.113707382722854,20.524161812297766,20.34842227861282,21.21749110052892,21.29974271844663,21.181751773049687,20.14148861706906,20.65895792880263,20.481962456893772,21.0621779139123,20.794751456310713,21.00308277423016,39.283265,-80.733806,800.75,23.84,36649.912,42902.19,"{""type"":""Point"",""coordinates"":[-80.733806,39.283265]}"
4146,31471.5,Petroleum and Natural Gas Systems,"C,W-PROC",33.37351792783066,34.06566188524593,33.46201195591387,30.90353556869005,30.949681693989092,30.92514900219615,33.26873547305462,32.59337943989074,32.95038009302835,30.439000114837214,30.90915300546453,30.711987452672314,31.991845622454953,32.472038934426266,31.85446450932139,35.8117,-101.6294,499.25,19.37,27500.896,31990.12,"{""type"":""Point"",""coordinates"":[-101.62940000000002,35.8117]}"
4147,16025.2,Petroleum and Natural Gas Systems,"C,W-PROC",33.449519903476315,32.33880874316944,32.84112677814553,31.522178646335554,29.984098360655754,30.68923093288879,36.72175052590383,35.5976885245902,36.04605737655629,35.544240262096594,34.51058105646635,35.136322827241024,32.78079775279153,31.9529544626594,32.30782733429553,30.299814,-100.644769,1420.5,8.642,16039.792,17454.342,"{""type"":""Point"",""coordinates"":[-100.644769,30.299814]}"
4148,57488.5,Petroleum and Natural Gas Systems,"C,W-PROC",40.34721833859932,39.651342682488355,40.38488850469479,35.76499288057525,35.49031175836035,36.18734521520639,38.120129872255546,37.68491611445012,38.35916669311609,37.07190331809471,36.74726501258544,36.988358705404856,37.57374994967891,36.38123336929166,37.44827208471943,32.161288,-103.828358,3282,22.648,26103.852,60793.148,"{""type"":""Point"",""coordinates"":[-103.82835800000001,32.161288000000006]}"
4149,37907.4,Petroleum and Natural Gas Systems,"C,W-NGTC",22.375023917255096,23.107747817652793,22.766235144193352,21.540812654474387,22.068947623666354,21.781489382513747,21.305245107918132,22.01473714839964,21.449607633775166,20.763330676962767,21.448697057872643,21.167076764075166,22.04080758372474,21.76753637245395,22.08907589850918,39.782719,-82.291662,1082,21.158,37945.008,39010.558,"{""type"":""Point"",""coordinates"":[-82.291662,39.782719]}"
4150,33347.9,Petroleum and Natural Gas Systems,"C,W-NGTC",33.450440422404874,32.37413043478265,32.85219330488056,31.51655103099867,29.971547101449296,30.673458436505896,36.705404015127385,35.59390217391308,36.037256021335466,35.53853756256629,34.51184057971018,35.1171856576705,32.77275682584614,31.9169891304348,32.29628281404891,30.2993,-100.6465,32039.5,18.476,33344.976,65405.876,"{""type"":""Point"",""coordinates"":[-100.64650000000002,30.2993]}"
4151,28215,Petroleum and Natural Gas Systems,"C,W-NGTC",25.818175715541635,27.11372876516777,26.32475342450307,25.899293342628756,26.928708779443287,26.4782310791081,26.519102411324674,27.24942897930052,26.89629665834126,28.792376357075014,30.832714132762327,29.785847529641465,26.694844152255936,27.69073875803002,27.307574175350997,31.366890176862,-92.6275139905077,1434.75,15.794,28241.544,29665.544,"{""type"":""Point"",""coordinates"":[-92.6275139905077,31.366890176862]}"
4152,119614.2,Petroleum and Natural Gas Systems,"C,W-NGTC",18.474652862503454,17.69985377358495,18.42546238410598,19.25797790563586,19.059455974842795,19.18779104383478,19.076350978868515,18.7662853773585,18.942330614947995,18.50585907198944,17.963089622641537,18.420841122674265,18.60608598321558,18.474248427672983,18.709214531693497,41.3844,-73.5446,2097.5,67.05,119735.1,121778.75,"{""type"":""Point"",""coordinates"":[-73.5446,41.3844]}"
4153,37985.4,Petroleum and Natural Gas Systems,"C,W-NGTC",40.72125205715784,39.664449702068026,40.06032953145131,37.9491384862919,36.41859095688753,37.6380884865289,39.41484832764506,38.66366631615846,39.010399799753586,39.39513763684176,40.00013925191532,39.33984665742457,40.423629488316024,39.8821410954976,39.96624392046839,33.60344,-114.64339,4704.75,21.456,38022.256,42711.606,"{""type"":""Point"",""coordinates"":[-114.64338999999998,33.60343999999999]}"
4154,20419.7,Petroleum and Natural Gas Systems,"C,W-NGTC",36.3028416788066,33.254051836594606,34.40785898441802,38.40393820646357,34.07298612132808,35.970860765019594,36.9918152669362,33.90751919964695,34.91754129107873,33.36499623096561,31.090524373498152,31.34995530470478,35.365577725572756,33.7437847579815,33.70158658187426,35.059251,-119.02406,2910,11.324,20437.424,23341.024,"{""type"":""Point"",""coordinates"":[-119.02406,35.059251]}"
4155,23458.1,Petroleum and Natural Gas Systems,"C,W-UNSTG",35.94923229053099,38.71311389759669,37.65716023618384,36.39645927495507,38.63684151863463,37.74314148844929,35.08914588241359,38.1870776732846,37.1189799439846,29.75953231271298,31.8499834552421,31.385029879511396,31.238287137549342,33.31601880877747,32.41892241824979,34.43993,-118.57646,3366.75,13.112,23476.712,26837.962,"{""type"":""Point"",""coordinates"":[-118.57646,34.439930000000004]}"
4156,15586.5,Petroleum and Natural Gas Systems,"C,W-UNSTG",23.27361109613659,23.39718397085613,23.470808811896877,22.050954447439377,22.47101566484521,22.30348150465262,24.56702700628933,24.888157377049225,24.878401597848463,25.567200256963176,25.71816029143902,25.712776747062495,25.939860840713674,26.41202914389803,26.24900083210575,31.227075,-88.68313,158.25,8.94,15602.74,15753.69,"{""type"":""Point"",""coordinates"":[-88.68313,31.227075000000003]}"
4157,2968390,Power Plants,"C,D",21.882326901121928,21.993063431652413,21.784754598800898,21.051331064360397,21.066784015223632,21.18157162903432,21.16969420845853,21.14164922296229,21.1340914147213,20.14502358583831,19.397868696479577,19.86074732746528,20.63966981580343,20.865544560735835,20.580469339201464,40.641041,-80.682753,1376.5,1640.788,575.048,2971407.288,"{""type"":""Point"",""coordinates"":[-80.682753,40.64104100000001]}"
4158,20941.6,Power Plants,"C,D",21.49034412642602,22.499069343065727,22.030302185453817,22.320542065364585,22.290906326034097,22.600027424468845,23.498292169580168,23.878410888077877,23.70657652732731,23.214709184680476,22.72063290754261,23.295740557843477,20.986903361880415,21.66732512165452,21.443607796688422,43.7353,-88.4968,9.75,11.622,174.8,20962.972,"{""type"":""Point"",""coordinates"":[-88.4968,43.73530000000001]}"
4159,3931143.2,Power Plants,"C,D",16.503287735954974,18.512711069418426,16.607456981320215,18.508451094575662,20.394222013758643,18.465700127009995,18.508665203124302,20.015517510944385,18.454155938640643,19.766379115360195,22.036006879299585,19.840324322848424,18.654244725305208,19.47509352943806,18.602096532416624,42.8457,-87.8294,1033.25,19708.528,120.9,3951884.978,"{""type"":""Point"",""coordinates"":[-87.82940000000002,42.8457]}"
4160,1106942.2,Power Plants,"C,D",41.17611502062269,40.8483545768567,40.772724994827236,40.122085377003266,39.47200621761662,39.79686048003312,40.181267520143635,40.34071744386878,39.927320335392636,40.369911496471296,40.75366444608936,40.296473195195766,41.1364677571822,41.955092573402474,40.88430234400405,34.8678,-114.5317,513.25,611.794,100.4,1108067.244,"{""type"":""Point"",""coordinates"":[-114.5317,34.86780000000001]}"
4161,1680134.2,Power Plants,"C,D",24.239382993703153,23.280359342915837,24.27019415296485,24.53481786590965,25.037708761122552,24.961516414663055,26.638560576931106,26.39807494866533,26.749833305791977,26.48812173151145,26.865521560574987,26.777357115315777,25.745852345098314,25.841085728952795,25.68957427615353,34.9939,-90.039,779.1,928.568,2182.617,1681841.868,"{""type"":""Point"",""coordinates"":[-90.039,34.9939]}"
4162,112914,Waste,C,34.10304478203574,31.48100606060609,33.033393452858824,32.669135239400305,29.93463030303034,31.531322147890492,32.87244688318714,29.846300000000053,31.63389042012313,29.63136093128995,26.44486060606062,28.47856087770943,30.218153817796725,26.904412121212136,28.961033149840116,33.758239,-118.240812,2219.75,3470.21,118603.96,118603.96,"{""type"":""Point"",""coordinates"":[-118.240812,33.758239]}"
4163,8375.1,"Other,Waste","C,II",23.199494608459542,22.84425481643043,22.976516303880274,22.407818949921428,22.00060886950204,22.186022935845624,24.586677592532645,24.37048854961837,24.496685420533215,26.57496302764555,25.67418575063616,26.404234764403945,25.858093891617525,25.62948018902221,25.774552188190114,31.52688,-89.30225,24193.5,4.768,8383.868,32573.368,"{""type"":""Point"",""coordinates"":[-89.30225000000002,31.526880000000002]}"
4164,37411.4,Other,C,36.95682175743775,36.725800552104936,36.906442852382554,32.39643653475324,32.20940510697035,32.50563024031673,34.14660885858977,33.76001035196691,34.0162834957792,32.992235325224414,32.73423198264816,33.03872553989942,34.15273186376088,33.9683136645963,34.10953194768412,34.31782,-103.22356,24.75,37.846,37473.996,37473.996,"{""type"":""Point"",""coordinates"":[-103.22356,34.31782]}"
4165,711006.3,Power Plants,"C,D",29.116564291781586,29.1013357462944,28.849240922662066,28.079577001379075,28.153102378490193,27.82672990386562,31.934693453578493,32.145130299896614,31.563497205990195,28.923237241152002,29.05619476042747,28.72281172521018,29.951158462084933,29.931389176146183,29.749994331393378,35.1009,-98.3524,330,393.36,760.748,711729.66,"{""type"":""Point"",""coordinates"":[-98.3524,35.10090000000001]}"
4166,42055.8,Power Plants,"C,D",25.04550156230945,25.38007518796994,25.172340911047996,25.02007599173469,25.86621374865739,25.33924179798504,26.238969091795262,26.48273899033301,26.513457045265397,26.613137600075458,26.981512710347342,26.843575468584092,24.531360608278302,25.045162907268185,24.77772288240195,31.3869,-84.0814,19.5,23.244,0,42098.544,"{""type"":""Point"",""coordinates"":[-84.0814,31.3869]}"
4167,5855.2,Metals,"C,T",23.205709315704404,24.209544768611703,23.354693478606045,22.681325543796344,23.57171361502349,22.572307791537682,24.273538779774633,25.05939973172371,24.4200075225772,22.598318579169955,23.142771629778714,22.49208396178988,24.689193972082993,25.74908321356715,24.85609363623997,38.120564,-89.694121,2.75,3.278,5861.228,143026.028,"{""type"":""Point"",""coordinates"":[-89.69412100000001,38.12056400000001]}"
4168,40757.8,Other,C,19.375579120477177,19.969460376194924,20.394270391587956,17.648500466545176,18.223267036694438,18.70133394712698,18.316921979568594,19.551347517730516,19.740881072836874,17.9558134722828,18.534835337650364,18.7839101753342,19.282037667708288,19.965018501387636,20.192136125784316,42.469,-79.345,19.25,22.946,40799.996,40799.996,"{""type"":""Point"",""coordinates"":[-79.345,42.46900000000001]}"
4169,148684.7,Power Plants,"C,D",32.41033807213544,33.430706433882996,33.28172238146689,29.97007704532077,30.923551568056936,30.534608311467842,31.4741088856616,31.56373747171034,32.03646347816023,27.578790367658485,28.06791981894603,28.02424210085334,28.635732086708053,29.2070158422244,29.251710976488148,40.0914,-104.8819,69,82.546,630.648,148836.246,"{""type"":""Point"",""coordinates"":[-104.88190000000002,40.0914]}"
4170,277362.5,Power Plants,"C,D",22.020067799699735,22.276950937950986,22.41587395180005,26.225574993264324,25.80186248196252,26.359762307631744,20.858380461710283,20.860568542568572,20.900375519792355,19.89263801933078,20.72700288600292,19.995727422059893,21.220202411128067,20.061979797979834,21.00010917935995,46.925,-98.5,436,723.842,7068.924,278522.342,"{""type"":""Point"",""coordinates"":[-98.50000000000001,46.925000000000004]}"
4171,132751.8,Power Plants,"C,D",29.561064598385794,29.60681418219465,29.620207555155105,27.924993982438533,28.117638026225027,28.148429636304083,32.43666162961492,31.885864389233983,32.34714510196283,30.03196068433927,29.934737750172562,30.077749317387514,29.16018193181853,29.368010697032464,29.221812631646692,35.7422,-97.655,61.5,73.308,12.3,132886.608,"{""type"":""Point"",""coordinates"":[-97.655,35.7422]}"
4172,36551.3,Petroleum and Natural Gas Systems,"C,W-PROC",31.921859464245546,31.39843960863701,31.695690790112117,29.701140034051782,29.69328609986507,29.8480856523042,32.84693701697215,32.78840755735497,32.97294821894363,29.156672267594736,29.29315061692696,29.268811113310697,30.136745245469985,29.365066801619456,29.853038947629955,36.0842,-101.0478,7377,20.562,36421.612,43948.862,"{""type"":""Point"",""coordinates"":[-101.04780000000001,36.0842]}"
